2025-07-13 11:19:44, Position: (145, 520)
2025-07-13 11:19:44, Position: (310, 319)
2025-07-13 11:19:44, Position: (143, 520)
2025-07-13 11:19:44, Position: (309, 319)
2025-07-13 11:19:44, Position: (143, 520)
2025-07-13 11:19:44, Position: (309, 320)
2025-07-13 11:19:44, Position: (141, 520)
2025-07-13 11:19:44, Position: (309, 319)
2025-07-13 11:19:44, Position: (139, 520)
2025-07-13 11:19:44, Position: (309, 319)
2025-07-13 11:19:44, Position: (143, 520)
2025-07-13 11:19:44, Position: (310, 319)
2025-07-13 11:19:44, Position: (147, 520)
2025-07-13 11:19:44, Position: (310, 319)
2025-07-13 11:19:44, Position: (147, 520)
2025-07-13 11:19:44, Position: (309, 319)
2025-07-13 11:19:44, Position: (148, 520)
2025-07-13 11:19:44, Position: (309, 319)
2025-07-13 11:19:44, Position: (145, 520)
2025-07-13 11:19:44, Position: (309, 319)
2025-07-13 11:19:45, Position: (140, 520)
2025-07-13 11:19:45, Position: (309, 319)
2025-07-13 11:19:45, Position: (143, 520)
2025-07-13 11:19:45, Position: (309, 319)
2025-07-13 11:19:45, Position: (145, 520)
2025-07-13 11:19:45, Position: (309, 320)
2025-07-13 11:19:45, Position: (145, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (145, 520)
2025-07-13 11:19:45, Position: (309, 319)
2025-07-13 11:19:45, Position: (149, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (147, 520)
2025-07-13 11:19:45, Position: (309, 319)
2025-07-13 11:19:45, Position: (143, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (144, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (141, 520)
2025-07-13 11:19:45, Position: (309, 319)
2025-07-13 11:19:45, Position: (143, 520)
2025-07-13 11:19:45, Position: (310, 320)
2025-07-13 11:19:45, Position: (141, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (141, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (139, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:45, Position: (141, 520)
2025-07-13 11:19:45, Position: (310, 319)
2025-07-13 11:19:46, Position: (149, 520)
2025-07-13 11:19:46, Position: (309, 319)
2025-07-13 11:19:46, Position: (145, 520)
2025-07-13 11:19:46, Position: (309, 319)
2025-07-13 11:19:46, Position: (148, 520)
2025-07-13 11:19:46, Position: (310, 319)
2025-07-13 11:19:46, Position: (147, 520)
2025-07-13 11:19:46, Position: (310, 319)
2025-07-13 11:19:46, Position: (143, 520)
2025-07-13 11:19:46, Position: (310, 320)
2025-07-13 11:19:46, Position: (310, 320)
2025-07-13 11:19:46, Position: (311, 320)
2025-07-13 11:19:47, Position: (309, 320)
2025-07-13 11:19:47, Position: (1009, 229)
2025-07-13 11:19:47, Position: (310, 319)
2025-07-13 11:19:47, Position: (1148, 240)
2025-07-13 11:19:47, Position: (1148, 240)
2025-07-13 11:19:47, Position: (141, 520)
2025-07-13 11:19:47, Position: (139, 520)
2025-07-13 11:19:47, Position: (1011, 229)
2025-07-13 11:19:47, Position: (147, 520)
2025-07-13 11:19:47, Position: (310, 319)
2025-07-13 11:19:47, Position: (141, 520)
2025-07-13 11:19:47, Position: (309, 319)
2025-07-13 11:19:47, Position: (139, 520)
2025-07-13 11:19:47, Position: (309, 320)
2025-07-13 11:19:47, Position: (141, 520)
2025-07-13 11:19:47, Position: (309, 320)
2025-07-13 11:19:47, Position: (141, 520)
2025-07-13 11:19:47, Position: (310, 320)
2025-07-13 11:19:47, Position: (145, 520)
2025-07-13 11:19:47, Position: (309, 320)
2025-07-13 11:19:48, Position: (139, 520)
2025-07-13 11:19:48, Position: (309, 320)
2025-07-13 11:19:48, Position: (139, 520)
2025-07-13 11:19:48, Position: (309, 320)
2025-07-13 11:19:48, Position: (141, 520)
2025-07-13 11:19:48, Position: (309, 320)
2025-07-13 11:19:48, Position: (139, 520)
2025-07-13 11:19:48, Position: (309, 319)
2025-07-13 11:19:48, Position: (143, 520)
2025-07-13 11:19:48, Position: (309, 319)
2025-07-13 11:19:48, Position: (146, 520)
2025-07-13 11:19:48, Position: (309, 320)
2025-07-13 11:19:48, Position: (145, 520)
2025-07-13 11:19:48, Position: (310, 320)
2025-07-13 11:19:48, Position: (148, 520)
2025-07-13 11:19:48, Position: (309, 320)
2025-07-13 11:19:48, Position: (143, 520)
2025-07-13 11:19:48, Position: (311, 320)
2025-07-13 11:19:48, Position: (145, 520)
2025-07-13 11:19:48, Position: (311, 320)
2025-07-13 11:19:48, Position: (145, 520)
2025-07-13 11:19:48, Position: (310, 320)
2025-07-13 11:19:48, Position: (143, 520)
2025-07-13 11:19:48, Position: (311, 320)
2025-07-13 11:19:48, Position: (145, 520)
2025-07-13 11:19:48, Position: (310, 320)
2025-07-13 11:19:48, Position: (145, 520)
2025-07-13 11:19:48, Position: (310, 319)
2025-07-13 11:19:49, Position: (141, 520)
2025-07-13 11:19:49, Position: (311, 319)
2025-07-13 11:19:49, Position: (143, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (145, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (145, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (141, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (147, 520)
2025-07-13 11:19:49, Position: (310, 319)
2025-07-13 11:19:49, Position: (144, 520)
2025-07-13 11:19:49, Position: (309, 320)
2025-07-13 11:19:49, Position: (145, 520)
2025-07-13 11:19:49, Position: (310, 319)
2025-07-13 11:19:49, Position: (147, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (147, 520)
2025-07-13 11:19:49, Position: (310, 319)
2025-07-13 11:19:49, Position: (145, 520)
2025-07-13 11:19:49, Position: (310, 319)
2025-07-13 11:19:49, Position: (147, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (149, 520)
2025-07-13 11:19:49, Position: (309, 319)
2025-07-13 11:19:49, Position: (148, 520)
2025-07-13 11:19:49, Position: (310, 320)
2025-07-13 11:19:49, Position: (142, 519)
2025-07-13 11:19:49, Position: (311, 319)
2025-07-13 11:19:50, Position: (145, 520)
2025-07-13 11:19:50, Position: (309, 319)
2025-07-13 11:19:50, Position: (143, 520)
2025-07-13 11:19:50, Position: (309, 319)
2025-07-13 11:19:50, Position: (1148, 239)
2025-07-13 11:19:50, Position: (147, 519)
2025-07-13 11:19:50, Position: (309, 319)
2025-07-13 11:19:50, Position: (145, 520)
2025-07-13 11:19:50, Position: (310, 319)
2025-07-13 11:19:50, Position: (147, 519)
2025-07-13 11:19:50, Position: (309, 320)
2025-07-13 11:19:50, Position: (145, 520)
2025-07-13 11:19:50, Position: (309, 319)
2025-07-13 11:19:50, Position: (145, 520)
2025-07-13 11:19:50, Position: (309, 320)
2025-07-13 11:19:50, Position: (140, 520)
2025-07-13 11:19:50, Position: (309, 319)
2025-07-13 11:19:50, Position: (140, 520)
2025-07-13 11:19:50, Position: (309, 319)
